"id","type","from","to","eventrel","value","properties","project_id"
ee5e9e24b36ae049518993bea6f2919b,关联关系,"1_395412_319b3f_d23de6","0_474036_ed9f3b_124085",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
a0aa75ed7e7f8a5801d079ea8a88b5f5,关联关系,"1_395412_319b3f_d23de6","0_491821_7d403a_8ab2c7",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
c3dda838bfb8760db87ed16d0980e1da,关联关系,"1_395412_319b3f_d6c6e0","0_474036_ed9f3b_c31f78",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"604f2d4c56bcaa38a952176d6d02d850",关联关系,"1_395412_319b3f_d6c6e0","0_474036_ed9f3b_064096",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"9eacf11e4ecebb839f1e16664aa967fb",关联关系,"1_395412_319b3f_d6c6e0","0_474036_ed9f3b_124085",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"71d0d620b29d741bfb405fddecdff95a",关联关系,"0_395412_319b3f_8497b5","0_474036_ed9f3b_8ab2c7",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"7833851cb8006ce96b07a3b4a80c5184",关联关系,"0_395412_319b3f_8497b5","0_474036_ed9f3b_c31f78",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"55afecd858997d69dc81d3ec1d5628ba",关联关系,"0_395412_319b3f_8497b5","0_474036_ed9f3b_064096",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"56ec58e2ce82991011c414b8304bcca9",关联关系,"0_395412_319b3f_8497b5","0_474036_ed9f3b_124085",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"85e9a612ba570df3ff09bcb88c3824ba",关联关系,"0_395412_319b3f_8497b5","0_491821_7d403a_8ab2c7",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
ed89d1a4879ad7b8f09d481a801ab527,关联关系,"0_395412_319b3f_f08882","0_474036_ed9f3b_8ab2c7",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
af797302289ba3912a906167d891252a,关联关系,"0_395412_319b3f_f08882","0_474036_ed9f3b_c31f78",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"55cc8d4421c24564670d22504c7cf298",关联关系,"0_395412_319b3f_f08882","0_474036_ed9f3b_064096",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"0bc9f922eba7a2ef779d1029690a91b4",关联关系,"0_395412_319b3f_f08882","0_474036_ed9f3b_124085",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
fc26b2a179889d5edbb92107108aec78,关联关系,"0_395412_319b3f_f08882","0_491821_7d403a_8ab2c7",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
df7f90c9c8dc6b8f3fc0ce065cc9b111,关联关系,"1_413382_c0258f_d6c6e0","0_474036_ed9f3b_c31f78",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"9f4787c01444ab5bbedb45958113815e",关联关系,"1_413382_c0258f_d6c6e0","0_474036_ed9f3b_064096",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"0cd3c12e15b5ee5270b2be40e1ddcb90",关联关系,"1_413382_c0258f_d6c6e0","0_474036_ed9f3b_124085",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
f03bff405386a55a24d0b93fed8ea89c,关联关系,"1_434579_5a423e_d23de6","0_474036_ed9f3b_8ab2c7",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
f0e846981612175eee61c1babb413a97,关联关系,"1_434579_5a423e_d23de6","0_474036_ed9f3b_c31f78",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
f7dbd440191f2e3f00eb91493fbe9d32,关联关系,"1_434579_5a423e_d23de6","0_474036_ed9f3b_064096",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"691558ff005ad72e44f4ce9af67b3b0d",关联关系,"1_434579_5a423e_d23de6","0_474036_ed9f3b_124085",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"9494d315ae167d407a74678018e2c8fd",关联关系,"1_434579_5a423e_d23de6","0_491821_7d403a_8ab2c7",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"7195d1beb1b314425d00e5a5c3989170",关联关系,"0_434579_5a423e_f08882","0_474036_ed9f3b_8ab2c7",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"06bb1a7a9580ba28b121e0af8827f5a8",关联关系,"0_434579_5a423e_f08882","0_474036_ed9f3b_c31f78",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"7041156351da5dd6060139f1a16e3abb",关联关系,"0_434579_5a423e_f08882","0_474036_ed9f3b_064096",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
d0b97ff05949bb277305c3444f359671,关联关系,"0_434579_5a423e_f08882","0_474036_ed9f3b_124085",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"780d8fc97a00f4939300a5065ebe2d43",关联关系,"0_434579_5a423e_f08882","0_491821_7d403a_8ab2c7",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"54441d8806d50018069d1e19e0440be4",关联关系,"1_434579_5a423e_d6c6e0","0_474036_ed9f3b_c31f78",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"0e139385b9cadd33e0827ed6f8c827a6",关联关系,"1_434579_5a423e_d6c6e0","0_474036_ed9f3b_064096",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"4cb5ecf788728b8aa93d626d165cd4b1",关联关系,"1_434579_5a423e_d6c6e0","0_474036_ed9f3b_124085",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
c57d1833d74d6a95a0d716a7751fd392,关联关系,"0_434579_5a423e_8497b5","0_474036_ed9f3b_8ab2c7",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"9c31cf9f8dc5240d3c841d21a369cfdc",关联关系,"0_434579_5a423e_8497b5","0_474036_ed9f3b_c31f78",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"97a6a71ee2b7f867e8564a03c0f7eb79",关联关系,"0_434579_5a423e_8497b5","0_474036_ed9f3b_064096",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"6ddaa6847c2559d2ef27c8ea1e9f9d16",关联关系,"0_434579_5a423e_8497b5","0_474036_ed9f3b_124085",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
bed5bf6bd216371e06c05532a83f20c7,关联关系,"0_434579_5a423e_8497b5","0_491821_7d403a_8ab2c7",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"485d5900480f840b9ecbac01987c5795",关联关系,"1_474036_ed9f3b_d23de6","0_474036_ed9f3b_8ab2c7",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"6af562934a7bf19f822714e2f283c2ac",关联关系,"1_474036_ed9f3b_d23de6","0_474036_ed9f3b_c31f78",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"85affa99b7d45f55084c1cbb99cb14c0",关联关系,"1_474036_ed9f3b_d23de6","0_474036_ed9f3b_064096",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
aeab9b410ff1c278c966afd6f422348b,关联关系,"1_474036_ed9f3b_d23de6","0_474036_ed9f3b_124085",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"34264260dd51cff1d5cf5ca50ab01f1d",关联关系,"1_474036_ed9f3b_d23de6","0_491821_7d403a_8ab2c7",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"802b7946c99ef99623003c3ed20596e6",关联关系,"0_474036_ed9f3b_8ab2c7","1_354206_cadff2_d23de6",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"3be3eb19797c6d7cd58f4d54feb037da",关联关系,"0_474036_ed9f3b_8ab2c7","0_354206_cadff2_f08882",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"925777dfb9791963968f3d8ab7bee4c7",关联关系,"0_474036_ed9f3b_8ab2c7","0_354206_cadff2_8497b5",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"02bb6773337ca9758a6cf9355ecfcdde",关联关系,"0_474036_ed9f3b_8ab2c7","1_395412_319b3f_d23de6",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
"1bf39acdaff6c0d28562df609a01607d",关联关系,"0_474036_ed9f3b_8ab2c7","0_395412_319b3f_8497b5",相关,相关,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.5, ""context"": ""\u5316\u5b66\u5236\u836f\u677f\u5757\u4e0b\u8dcc\u5bb6\u6570\u5360\u6bd484.2%\uff08133.0/158\uff09\uff0c\u9ad8\u4e8e\u9608\u503c70.0%\uff0c\u89e6\u53d1\u4e0b\u8dcc\u4e00\u81f4\u6027\u4e8b\u4ef6"", ""extraction_method"": ""general""}","67019121"
